LCLid,avg_daily_consumption,std_daily_consumption,avg_daily_mean,avg_daily_peak,avg_load_factor,weekday_avg,weekend_avg,weekend_weekday_ratio,coef_variation,cluster,Acorn,Acorn_grouped,stdorToU
MAC005380,6.15293,2.6151903,0.1289536,0.6393601,0.22513293,5.5138288,7.7537236,1.4062322,0.42503172,2,ACORN-D,Affluent,Std
MAC005381,6.512161,2.0680687,0.13617344,0.5085051,0.32131892,6.415687,6.752852,1.0525532,0.31757027,2,ACORN-Q,Adversity,Std
MAC005382,19.226843,6.568052,0.4013002,1.5824484,0.28123027,19.12231,19.488676,1.0191591,0.34160843,1,ACORN-E,Affluent,Std
MAC005383,5.371719,1.0972745,0.112275094,0.2781277,0.4515378,5.3438196,5.4416,1.0182978,0.2042688,2,ACORN-E,Affluent,Std
MAC005384,8.1431875,3.9689186,0.17004915,0.5996229,0.3010391,7.98963,8.525956,1.0671277,0.48739126,2,ACORN-E,Affluent,ToU
MAC005385,21.945108,11.325756,0.46786243,3.0473003,0.15057728,21.94425,21.947256,1.000137,0.5160948,0,ACORN-P,Adversity,Std
MAC005386,13.362893,6.5699587,0.28270245,2.1928809,0.13101369,13.28632,13.554699,1.0201997,0.4916569,1,ACORN-P,Adversity,Std
MAC005387,9.127982,3.8420858,0.19064711,1.1291182,0.20033038,9.016629,9.406896,1.043283,0.42091295,2,ACORN-E,Affluent,Std
MAC005388,13.53796,7.7355146,0.28458902,1.5808058,0.19224897,13.343693,14.024552,1.0510248,0.5713944,1,ACORN-P,Adversity,Std
MAC005389,6.61148,1.4442797,0.13797273,0.44321224,0.34692526,6.445021,7.0276284,1.0903965,0.21845028,2,ACORN-Q,Adversity,Std
MAC005390,2.8738775,0.79725295,0.05993835,0.27686802,0.2714636,2.779299,3.1103237,1.1191037,0.2774137,2,ACORN-E,Affluent,Std
MAC005391,7.3556285,5.5814657,0.15394317,0.6520796,0.24682955,7.144517,7.881454,1.1031473,0.758802,2,ACORN-E,Affluent,Std
MAC005392,9.603723,3.8151853,0.20043626,0.5440996,0.4099319,9.201153,10.619827,1.1541845,0.39726108,2,ACORN-E,Affluent,Std
MAC005393,38.652496,21.134838,0.80967975,2.9340696,0.28490368,38.69043,38.556747,0.99654484,0.546791,0,ACORN-E,Affluent,Std
MAC005394,6.003075,1.1320063,0.12540564,0.75304776,0.21680379,5.9476037,6.1430864,1.0328674,0.18857107,2,ACORN-E,Affluent,Std
MAC005395,8.534791,2.5187023,0.17811096,0.7543656,0.2654933,8.594938,8.382976,0.97533864,0.29511002,2,ACORN-E,Affluent,ToU
MAC005396,5.663806,1.8500005,0.1182114,0.6291214,0.24324283,5.539741,5.976952,1.0789226,0.32663557,2,ACORN-F,Comfortable,ToU
MAC005397,11.724536,6.354876,0.24857764,1.8219945,0.15850776,11.646705,11.920985,1.02355,0.54201514,1,ACORN-P,Adversity,Std
MAC005398,18.510311,11.642612,0.3899955,2.7876465,0.15339482,18.19193,19.313913,1.0616747,0.62897986,1,ACORN-P,Adversity,Std
MAC005399,16.927507,13.772894,0.35339418,1.8525852,0.17554533,16.473942,18.072323,1.0970248,0.8136398,1,ACORN-E,Affluent,Std
MAC005400,5.4526396,3.311741,0.113749735,0.5918745,0.23152086,5.4308724,5.5075817,1.0141246,0.6073648,2,ACORN-E,Affluent,Std
MAC005401,8.639296,5.6839023,0.1803602,1.1360724,0.23209599,8.862276,8.076486,0.9113331,0.6579127,2,ACORN-Q,Adversity,ToU
MAC005402,15.96072,4.8303323,0.33721605,1.6097273,0.21301979,15.847392,16.246763,1.0252011,0.30263874,1,ACORN-P,Adversity,Std
MAC005403,8.628781,3.4470546,0.18012758,0.990794,0.19180569,8.162474,9.805759,1.2013221,0.39948338,2,ACORN-E,Affluent,Std
MAC005404,19.33891,9.775797,0.4034967,1.2733438,0.31450212,19.293535,19.453438,1.0082879,0.5054989,1,ACORN-E,Affluent,Std
MAC005405,2.099607,0.5933677,0.044010226,0.22827421,0.23324312,2.017901,2.3058367,1.1426907,0.28260893,2,ACORN-E,Affluent,Std
MAC005406,70.87431,27.344265,1.4813085,3.6660247,0.41142008,71.39701,69.55501,0.97420055,0.38581347,0,ACORN-A,Affluent,Std
MAC005407,19.557322,6.676965,0.4080409,1.2484139,0.3475918,19.269426,20.28259,1.0525788,0.34140489,1,ACORN-E,Affluent,Std
MAC005408,6.9676485,2.2935915,0.14540012,0.5235765,0.3464701,7.3715,5.9502544,0.8071972,0.32917726,2,ACORN-E,Affluent,Std
MAC005409,9.05351,1.7060809,0.18887413,0.71500003,0.33645895,8.980838,9.236587,1.0284772,0.18844415,2,ACORN-N,Adversity,Std
MAC005410,6.428022,2.600231,0.13408056,0.60873085,0.24422438,6.093023,7.2719617,1.19349,0.40451494,2,ACORN-G,Comfortable,Std
MAC005411,20.949463,9.380798,0.43726686,1.1593456,0.37609527,21.457407,19.669832,0.91669196,0.44778228,1,ACORN-E,Affluent,Std
MAC005412,25.048748,9.33719,0.52268356,1.5710901,0.36021173,24.089996,27.464062,1.1400609,0.37276074,0,ACORN-E,Affluent,Std
MAC005413,26.824682,15.863129,0.56113404,1.8024864,0.3156351,26.347952,28.025677,1.0636758,0.59136313,0,ACORN-E,Affluent,ToU
MAC005414,3.8594878,0.95201665,0.08053126,0.36404783,0.25320765,3.9400992,3.6564088,0.92799914,0.24666917,2,ACORN-Q,Adversity,Std
MAC005415,3.3078072,0.80445474,0.069014564,0.20306976,0.3812539,3.295979,3.3375483,1.0126121,0.2431988,2,ACORN-E,Affluent,Std
MAC005416,6.210063,2.968774,0.12962207,0.5395677,0.3386983,6.035184,6.6497836,1.1018361,0.4780586,2,ACORN-E,Affluent,Std
MAC005417,8.569115,2.734971,0.17871802,0.72785795,0.29815564,8.401344,8.988965,1.0699437,0.31916612,2,ACORN-E,Affluent,Std
MAC005418,7.14629,3.1997652,0.14903735,0.45956495,0.40576297,7.1707077,7.084894,0.98803276,0.44775194,2,ACORN-E,Affluent,Std
MAC005419,3.0310082,1.1450938,0.06337503,0.38025582,0.20112075,2.9632332,3.2014232,1.0803818,0.37779304,2,ACORN-E,Affluent,Std
MAC005420,4.33426,1.6376894,0.090533346,0.38757867,0.273711,4.300172,4.419971,1.0278591,0.37784752,2,ACORN-E,Affluent,Std
MAC005421,24.02372,7.159386,0.5018975,1.263316,0.4321883,23.827824,24.516289,1.0288934,0.2980132,1,ACORN-A,Affluent,Std
MAC005422,17.849798,7.8581157,0.37708706,3.083085,0.13100128,17.673784,18.292366,1.035,0.44023556,1,ACORN-P,Adversity,Std
MAC005423,32.365932,13.239987,0.6764316,2.2384136,0.33269337,33.115337,30.472504,0.9201931,0.4090717,0,ACORN-E,Affluent,Std
MAC005424,15.941767,5.0331616,0.33281738,1.286624,0.27363575,14.98283,18.339108,1.2240082,0.3157217,1,ACORN-U,ACORN-U,Std
MAC005425,9.627526,2.9944797,0.2011776,0.79174495,0.27519,9.682082,9.491138,0.9802787,0.31103313,2,ACORN-F,Comfortable,Std
MAC005426,4.35734,1.2704631,0.090973206,0.35737902,0.28472677,4.089251,5.027561,1.2294577,0.29156852,2,ACORN-E,Affluent,Std
MAC005427,10.541959,3.2262638,0.21994253,0.83181125,0.28249118,9.546516,13.025434,1.3644174,0.30604026,1,ACORN-E,Affluent,ToU
MAC005428,12.224306,6.35164,0.25501153,0.9052693,0.4122691,12.558006,11.39372,0.9072873,0.5195911,1,ACORN-E,Affluent,Std
MAC005429,8.853615,3.5949214,0.18516436,0.5639036,0.3651199,8.603297,9.478132,1.101686,0.40603995,2,ACORN-F,Comfortable,ToU
MAC005430,10.82572,4.856099,0.22621976,0.7650919,0.35055202,10.927718,10.5707245,0.96733135,0.44857055,1,ACORN-G,Comfortable,Std
MAC005431,6.422615,1.6806586,0.13437115,0.998414,0.21802706,6.13018,7.153704,1.1669648,0.26167825,2,ACORN-F,Comfortable,Std
MAC005432,7.235338,4.4002385,0.15104453,0.4792493,0.3284285,6.9888105,7.8516583,1.1234614,0.60815936,2,ACORN-L,Adversity,ToU
MAC005433,4.356487,1.529652,0.091006696,0.53010935,0.23996346,4.530555,3.9213164,0.86552674,0.35112053,2,ACORN-E,Affluent,Std
MAC005434,20.375027,5.9179006,0.42501992,1.8504869,0.23341861,20.58811,19.842321,0.96377575,0.29044873,1,ACORN-M,Adversity,ToU
MAC005435,9.155311,2.3045125,0.19146214,0.74384403,0.27776635,8.960337,9.642745,1.0761588,0.2517132,2,ACORN-Q,Adversity,Std
MAC005436,6.25602,2.1109028,0.13071549,0.62036735,0.260273,5.979396,6.9475813,1.1619203,0.33741945,2,ACORN-L,Adversity,Std
MAC005437,3.2266536,1.7628565,0.067300186,0.34441522,0.21225299,3.1503959,3.4192626,1.0853438,0.546342,2,ACORN-E,Affluent,Std
MAC005438,5.94531,1.510279,0.12436041,0.4504576,0.31292439,5.934094,5.973639,1.006664,0.25402865,2,ACORN-F,Comfortable,Std
MAC005439,4.8772106,2.7062287,0.10166759,0.7055994,0.15955286,4.3373384,6.2408037,1.4388556,0.5548722,2,ACORN-L,Adversity,Std
MAC005440,11.129003,4.556097,0.23213987,0.7332953,0.34043476,11.010498,11.42832,1.0379475,0.40938953,1,ACORN-E,Affluent,Std
MAC005441,16.476418,3.7610278,0.3452398,0.9855848,0.35899073,16.37911,16.72219,1.0209463,0.22826733,1,ACORN-F,Comfortable,Std
MAC005442,32.478943,22.605778,0.6787236,1.6716344,0.39161873,32.280506,32.98014,1.0216736,0.69601333,0,ACORN-E,Affluent,Std
MAC005443,5.934831,3.6773417,0.123807564,0.4784963,0.38744745,5.9265265,5.9558287,1.0049442,0.61962026,2,ACORN-G,Comfortable,Std
MAC005444,3.7303288,1.4017439,0.07783511,0.3952573,0.26903751,3.5570266,4.1680517,1.1717798,0.37576953,2,ACORN-H,Comfortable,Std
MAC005445,2.2161667,1.1133066,0.046180695,0.40309942,0.16166827,2.2499347,2.1308763,0.94708365,0.5023569,2,ACORN-E,Affluent,ToU
MAC005446,21.254272,12.195392,0.44379076,1.9223378,0.23578863,20.797913,22.406927,1.0773642,0.5737854,1,ACORN-E,Affluent,Std
MAC005447,25.544865,13.655216,0.5339492,1.3500453,0.52449864,26.331917,23.561,0.89476967,0.5345582,0,ACORN-E,Affluent,Std
MAC005448,6.532864,1.410646,0.13625075,0.56670904,0.2786466,6.4013963,6.864923,1.0724102,0.2159307,2,ACORN-H,Comfortable,ToU
MAC005449,8.053164,4.941511,0.1699112,0.63467544,0.27817234,7.770479,8.767159,1.128265,0.61361116,2,ACORN-K,Adversity,ToU
MAC005450,5.6227818,1.7069294,0.11757959,0.5280924,0.26249483,5.5642705,5.769964,1.0369669,0.30357385,2,ACORN-I,Comfortable,Std
MAC005451,16.040285,3.7039723,0.33591005,0.97715205,0.3786948,15.816019,16.606737,1.0499947,0.23091686,1,ACORN-F,Comfortable,Std
MAC005452,11.423577,1.9025663,0.23890431,0.72150147,0.35914415,11.335231,11.646722,1.0274799,0.16654733,2,ACORN-Q,Adversity,Std
MAC005453,2.635582,1.235456,0.05500566,0.32639766,0.22383396,2.6290164,2.652165,1.008805,0.46876022,2,ACORN-D,Affluent,Std
MAC005454,9.298924,2.2174182,0.19446506,0.8106338,0.27713436,9.503095,8.781205,0.9240364,0.23845965,2,ACORN-E,Affluent,Std
MAC005455,2.403807,1.4668623,0.050193436,0.21139328,0.37846813,2.4137225,2.378763,0.9855163,0.61022466,2,ACORN-E,Affluent,Std
MAC005456,7.2124205,3.1383355,0.15330006,0.67223346,0.26279983,7.008758,7.7273784,1.1025318,0.4351293,2,ACORN-F,Comfortable,Std
MAC005457,6.779145,2.3619013,0.14179124,0.6926184,0.24968639,6.391047,7.759392,1.2141033,0.34840697,2,ACORN-E,Affluent,Std
MAC005458,11.697625,1.8985156,0.24445932,0.88542837,0.2940795,11.295759,12.712649,1.1254356,0.16229923,1,ACORN-Q,Adversity,Std
MAC005459,32.590904,11.998459,0.68005437,1.5583069,0.5132213,34.509556,27.744835,0.8039754,0.3681536,0,ACORN-E,Affluent,Std
MAC005460,8.302934,1.5549556,0.17335084,0.5592533,0.35262,7.9389777,9.226969,1.1622363,0.18727785,2,ACORN-Q,Adversity,Std
MAC005461,9.41737,1.402063,0.19661143,0.871921,0.24490249,9.222285,9.910109,1.0745827,0.14888053,2,ACORN-N,Adversity,Std
MAC005462,4.45166,2.3606014,0.09288737,0.48294437,0.28112057,4.585031,4.1154847,0.8975915,0.5302744,2,ACORN-E,Affluent,Std
MAC005463,6.067465,2.2798297,0.12660052,0.60357016,0.2615314,5.9665895,6.3222523,1.059609,0.37574667,2,ACORN-Q,Adversity,Std
MAC005464,13.763151,1.5360471,0.28750625,0.9163026,0.34626895,13.587755,14.206161,1.045512,0.11160577,1,ACORN-F,Comfortable,Std
MAC005465,9.495802,2.8011339,0.19810681,0.78926975,0.2917255,9.057775,10.597645,1.1700053,0.29498655,2,ACORN-Q,Adversity,ToU
MAC005466,4.6457458,0.46657687,0.09689378,0.25653508,0.41636184,4.653663,4.6257477,0.9940014,0.100430995,2,ACORN-F,Comfortable,Std
MAC005467,6.4067883,3.7550364,0.13411197,0.40237206,0.3833873,6.5380306,6.0780053,0.92963856,0.5861028,2,ACORN-F,Comfortable,Std
MAC005468,13.276318,2.291167,0.27725834,0.95192105,0.30315936,13.054012,13.837809,1.0600425,0.17257549,1,ACORN-A,Affluent,Std
MAC005469,6.4421506,2.6311982,0.13451529,0.7207924,0.2099787,6.528139,6.2249637,0.9535587,0.40843475,2,ACORN-E,Affluent,Std
MAC005470,4.2998185,1.218625,0.089749984,0.50832164,0.18497927,4.03061,4.9797783,1.23549,0.2834131,2,ACORN-E,Affluent,ToU
MAC005471,5.0215554,3.2460246,0.10474928,0.46097368,0.28157198,4.5837855,6.1272626,1.3367254,0.64641815,2,ACORN-F,Comfortable,Std
MAC005472,0.7310541,0.4157539,0.015254365,0.06745614,0.24731742,0.7130898,0.7764278,1.0888219,0.56870466,2,ACORN-M,Adversity,Std
MAC005473,2.9090233,0.8137913,0.06068238,0.37366667,0.22842407,2.8527653,3.0511186,1.0695301,0.27974725,2,ACORN-P,Adversity,ToU
MAC005474,1.7721432,0.37158987,0.037033033,0.18627486,0.21273969,1.7341388,1.868134,1.077269,0.20968388,2,ACORN-Q,Adversity,ToU
MAC005475,8.099345,1.7233745,0.16912745,1.0627486,0.19606216,7.8952775,8.614773,1.0911298,0.21277948,2,ACORN-M,Adversity,Std
MAC005476,13.850021,3.5048063,0.29000002,0.9763444,0.32336724,14.090843,13.243949,0.93989754,0.2530542,1,ACORN-K,Adversity,Std
MAC005477,4.335346,1.4753468,0.09046397,0.38167688,0.28944385,4.119461,4.880624,1.1847724,0.34030658,2,ACORN-F,Comfortable,ToU
MAC005478,8.094343,2.9004087,0.16892515,0.766443,0.23474647,7.8158407,8.797778,1.1256343,0.3583254,2,ACORN-L,Adversity,Std
MAC005479,6.636174,2.545196,0.13870339,0.6773216,0.23271991,6.5933595,6.744314,1.022895,0.38353363,2,ACORN-E,Affluent,Std
MAC005480,3.088421,0.761633,0.06451845,0.4147573,0.17532147,3.0783367,3.1138916,1.0115501,0.24660918,2,ACORN-Q,Adversity,Std
MAC005481,7.5088506,1.2932593,0.15691657,0.7165432,0.26664093,7.526957,7.4632115,0.991531,0.17223132,2,ACORN-F,Comfortable,Std
MAC005482,8.671291,2.4716203,0.1812947,0.97897655,0.2166897,8.602419,8.84615,1.028333,0.28503487,2,ACORN-F,Comfortable,ToU
MAC005483,13.053025,2.0968378,0.27363852,0.59190714,0.4753547,12.922524,13.380034,1.0354041,0.16063999,1,ACORN-O,Adversity,Std
MAC005484,14.268965,4.3074584,0.29971105,1.6231184,0.19452417,13.859147,15.304072,1.1042578,0.30187604,1,ACORN-K,Adversity,Std
MAC005485,6.875925,3.4433079,0.14350043,1.4324269,0.17008159,6.668641,7.3994794,1.1095933,0.5007774,2,ACORN-J,Comfortable,Std
MAC005486,4.212785,1.9126694,0.08807849,0.3692694,0.30620542,4.05469,4.614166,1.1379824,0.45401546,2,ACORN-L,Adversity,Std
MAC005487,6.743704,1.9051453,0.14103547,0.8787815,0.18572795,6.9078016,6.327933,0.916056,0.28250727,2,ACORN-Q,Adversity,Std
MAC005488,12.513348,2.6954973,0.2610246,0.8635344,0.33210608,12.4384985,12.70201,1.0211852,0.21540977,1,ACORN-E,Affluent,ToU
MAC005489,8.39977,2.8013217,0.17528875,0.57308215,0.34337536,8.17487,8.969596,1.0972158,0.33349982,2,ACORN-C,Affluent,ToU
MAC005490,16.786194,3.0382578,0.3501845,1.1762314,0.31113744,16.78458,16.790262,1.0003386,0.18099742,1,ACORN-C,Affluent,Std
MAC005491,3.9732342,1.6252208,0.08296126,0.6151391,0.15195085,3.9353702,4.068675,1.0338736,0.40904227,2,ACORN-E,Affluent,Std
MAC005492,7.4894295,1.5817275,0.1565375,0.47373104,0.388154,7.4167666,7.674814,1.0347924,0.21119466,2,ACORN-,ACORN-,ToU
MAC005493,5.6163216,1.8598065,0.1182624,0.62577385,0.21408874,5.7537804,5.271258,0.9161382,0.33114317,2,ACORN-F,Comfortable,Std
MAC005494,12.091582,4.04843,0.25231528,1.024765,0.2598616,11.892916,12.589992,1.0586127,0.33481392,1,ACORN-J,Comfortable,Std
MAC005495,12.585657,7.3717804,0.26294324,0.9300557,0.29044026,12.64039,12.4469795,0.98469895,0.5857287,1,ACORN-J,Comfortable,ToU
MAC005496,8.563217,2.3493376,0.17888612,0.85723877,0.2240776,8.496838,8.729552,1.0273883,0.27435222,2,ACORN-E,Affluent,Std
MAC005497,23.326208,9.649715,0.4869895,1.3231698,0.39054,23.668041,22.464582,0.9491526,0.41368556,1,ACORN-E,Affluent,Std
MAC005498,3.0686464,2.9993994,0.06470506,0.3136085,0.29169968,3.1804295,2.7854247,0.87580144,0.97743404,2,ACORN-L,Adversity,ToU
MAC005499,8.945143,3.0836732,0.18696366,0.78944945,0.29985645,8.159022,10.92665,1.3392107,0.3447316,2,ACORN-Q,Adversity,Std
MAC005500,9.787639,1.3071907,0.20451938,0.6911581,0.36132264,9.827474,9.687227,0.98572916,0.13355526,2,ACORN-Q,Adversity,Std
MAC005501,5.17652,1.8572127,0.10795446,0.6000542,0.21644385,4.9952965,5.6333146,1.1277238,0.3587763,2,ACORN-M,Adversity,Std
MAC005502,8.376196,3.2490005,0.17464489,0.9084729,0.21620089,7.589894,10.358165,1.3647312,0.38788497,2,ACORN-E,Affluent,Std
MAC005503,6.726887,2.098985,0.14096607,0.8323529,0.20425043,6.620166,6.9958916,1.0567547,0.31202915,2,ACORN-Q,Adversity,Std
MAC005504,12.264133,6.9973774,0.25587195,1.2351333,0.26662445,12.063391,12.770129,1.0585854,0.5705562,1,ACORN-D,Affluent,Std
MAC005505,5.435302,2.7011046,0.11354534,0.47010395,0.32279614,5.4642353,5.3623714,0.98135805,0.49695578,2,ACORN-E,Affluent,Std
MAC005506,10.721887,3.3902519,0.2236624,0.93151206,0.25255504,10.795127,10.538343,0.97621304,0.31619918,1,ACORN-C,Affluent,Std
MAC005507,14.637132,3.6104019,0.30548048,1.091369,0.30094495,14.574321,14.795454,1.0151728,0.24666047,1,ACORN-E,Affluent,ToU
MAC005508,10.5500555,3.161398,0.22051401,0.78458416,0.29221538,10.043272,11.827464,1.1776505,0.299657,2,ACORN-H,Comfortable,ToU
MAC005509,12.130283,3.1375082,0.25332388,0.92435867,0.31146374,12.074783,12.270176,1.0161818,0.25865087,1,ACORN-C,Affluent,Std
MAC005510,6.1716833,2.105695,0.1294262,0.8734783,0.17258838,5.9005475,6.8495216,1.1608281,0.3411865,2,ACORN-N,Adversity,ToU
MAC005511,8.508965,2.4546406,0.17795517,0.8141186,0.2382042,8.506205,8.515923,1.0011425,0.288477,2,ACORN-N,Adversity,Std
MAC005512,2.4375637,0.79302764,0.05084297,0.3612533,0.16675998,2.4382415,2.4358556,0.9990215,0.3253362,2,ACORN-K,Adversity,Std
MAC005513,20.991596,6.2845683,0.43918198,1.6447446,0.2855356,20.296936,22.750902,1.1209033,0.29938495,1,ACORN-L,Adversity,Std
MAC005514,4.106353,1.3123729,0.0858324,0.4099546,0.30088067,4.091984,4.142572,1.0123627,0.31959575,2,ACORN-G,Comfortable,ToU
MAC005515,6.740833,1.9267356,0.14138453,0.82120496,0.19661434,6.915217,6.301278,0.9112192,0.2858305,2,ACORN-E,Affluent,ToU
MAC005516,10.349925,1.9657494,0.21634157,0.9019575,0.3155655,9.797278,11.742937,1.1985917,0.18992886,2,ACORN-Q,Adversity,ToU
MAC005517,2.637489,0.7155529,0.05509632,0.21212007,0.2990825,2.5882068,2.7617111,1.0670365,0.27130082,2,ACORN-D,Affluent,Std
MAC005518,12.68667,2.4134986,0.26468113,1.8117788,0.18290132,12.364963,13.497573,1.0915984,0.19023894,1,ACORN-K,Adversity,Std
MAC005519,4.380256,1.3500543,0.09182912,0.30870277,0.3162865,4.379693,4.3816752,1.0004526,0.30821353,2,ACORN-Q,Adversity,Std
MAC005520,6.000512,1.536666,0.12530583,0.7334985,0.24495322,5.974769,6.065736,1.0152252,0.25608915,2,ACORN-O,Adversity,Std
MAC005521,8.381372,3.267283,0.17490365,1.4772247,0.16651717,8.11011,9.067259,1.1180192,0.38982671,1,ACORN-E,Affluent,Std
MAC005522,20.619682,8.121176,0.43030995,1.6770864,0.26952234,20.3835,21.21501,1.0407933,0.3938555,1,ACORN-J,Comfortable,ToU
MAC005523,9.01632,3.374483,0.18853806,0.7223983,0.30442092,8.940957,9.206284,1.0296754,0.37426388,2,ACORN-A,Affluent,Std
MAC005524,7.42335,2.268486,0.15487053,0.76787704,0.23788874,7.4356833,7.392263,0.99416053,0.30558792,2,ACORN-Q,Adversity,ToU
MAC005525,4.852091,1.2369177,0.10146241,0.35260266,0.33891866,4.7831864,5.025418,1.0506423,0.25492468,2,ACORN-P,Adversity,Std
MAC005526,10.434389,2.4628427,0.21813682,0.8895681,0.3057702,11.237465,8.410144,0.74840224,0.23603132,2,ACORN-E,Affluent,Std
MAC005527,5.9432974,2.6254253,0.12399375,0.53295314,0.26846185,5.78463,6.3432374,1.0965675,0.44174558,2,ACORN-Q,Adversity,Std
MAC005528,4.4760394,1.9574527,0.09380754,0.30558944,0.32152274,4.430524,4.5913625,1.0363024,0.437318,2,ACORN-Q,Adversity,Std
MAC005529,7.7931805,5.491733,0.16276324,0.80500877,0.26251858,7.8591495,7.6268973,0.9704482,0.70468444,2,ACORN-L,Adversity,ToU
MAC005530,11.446096,2.4400063,0.23915799,0.68680084,0.3848044,11.330231,11.738149,1.0360026,0.21317366,2,ACORN-K,Adversity,Std
MAC005531,4.9312196,1.43789,0.10387314,0.26547667,0.46555662,4.9510455,4.8814726,0.98594785,0.29158914,2,ACORN-E,Affluent,Std
MAC005532,14.523777,12.474115,0.30572563,1.4390131,0.21564871,16.223318,10.2176895,0.62981504,0.85887545,1,ACORN-E,Affluent,Std
MAC005533,11.950883,3.3110063,0.2495999,0.9691069,0.28856984,11.547379,12.967963,1.1230223,0.27705118,1,ACORN-G,Comfortable,ToU
MAC005534,6.4368343,2.4409347,0.13511673,0.7377918,0.240743,6.3836336,6.5716267,1.0294492,0.37921354,2,ACORN-J,Comfortable,Std
MAC005535,3.5713365,1.1536994,0.07456384,0.42585063,0.23756158,3.4091964,3.9800308,1.1674396,0.32304415,2,ACORN-F,Comfortable,ToU
MAC005536,1.0308448,0.14661403,0.021649115,0.1301757,0.1717528,1.025681,1.0438608,1.0177246,0.14222707,2,ACORN-F,Comfortable,ToU
MAC005537,7.334836,4.073036,0.15327723,0.62079793,0.28201902,7.618988,6.6185985,0.8686978,0.55530024,2,ACORN-F,Comfortable,ToU
MAC005538,3.0617788,1.5247035,0.06405484,0.39263782,0.19506413,3.2748137,2.5258968,0.7713101,0.49797964,2,ACORN-F,Comfortable,ToU
MAC005539,16.492216,3.668486,0.3445836,1.1715924,0.33454654,15.871328,18.054035,1.1375252,0.22243743,1,ACORN-E,Affluent,Std
MAC005540,4.890991,1.9140733,0.10222817,0.67826724,0.21435243,4.8180656,5.0740566,1.0531315,0.39134672,2,ACORN-N,Adversity,Std
MAC005541,17.76953,4.7544312,0.37102726,1.6424956,0.24273096,16.634434,20.62482,1.2398871,0.2675609,1,ACORN-E,Affluent,ToU
MAC005542,6.8807135,3.0529897,0.14369036,0.4668543,0.37480268,6.6510277,7.460513,1.1217083,0.4437025,2,ACORN-F,Comfortable,Std
MAC005543,13.9218645,7.2173905,0.29094607,0.5803676,0.50020766,13.821189,14.175901,1.0256644,0.51842123,1,ACORN-G,Comfortable,Std
MAC005544,4.97661,0.9217391,0.10379842,0.34294134,0.34301996,4.9773545,4.974737,0.99947417,0.18521425,2,ACORN-N,Adversity,Std
MAC005545,17.187017,14.873735,0.361729,1.6002566,0.24052319,17.925175,15.330212,0.8552336,0.86540526,1,ACORN-Q,Adversity,Std
MAC005546,6.3928485,1.3848186,0.13375326,0.473674,0.3489,6.4816356,6.168352,0.951666,0.21661995,2,ACORN-P,Adversity,Std
MAC005547,7.828531,1.6050223,0.16426185,0.4816217,0.36655867,7.4446416,8.79419,1.1812779,0.20502216,2,ACORN-Q,Adversity,Std
MAC005548,5.07515,1.535584,0.10580377,0.62243176,0.18419792,4.9689937,5.341634,1.0749931,0.30256918,2,ACORN-L,Adversity,Std
MAC005549,18.409742,5.26625,0.38447773,1.0948355,0.3752326,18.282846,18.728289,1.024364,0.2860578,1,ACORN-K,Adversity,ToU
MAC005550,11.750066,4.382404,0.24620257,0.8909018,0.32018614,11.59335,12.144279,1.047521,0.37296847,1,ACORN-C,Affluent,ToU
MAC005551,9.278437,2.0660722,0.19377676,0.55826837,0.3631982,9.188699,9.504169,1.0343325,0.22267461,2,ACORN-F,Comfortable,ToU
MAC005552,9.108569,4.2960997,0.19011296,0.83548385,0.27753365,9.054473,9.244644,1.021003,0.4716547,2,ACORN-E,Affluent,Std
MAC005553,33.03768,13.982716,0.6909395,1.6624869,0.4466618,34.440678,29.5085,0.85679203,0.4232354,0,ACORN-E,Affluent,Std
MAC005554,6.009295,2.6842384,0.1254301,0.5380634,0.29337648,5.7099094,6.7626414,1.1843693,0.44668108,2,ACORN-E,Affluent,Std
MAC005555,5.9231043,1.2729243,0.1236282,0.53731865,0.28823817,6.0301337,5.6541104,0.93764263,0.2149083,2,ACORN-E,Affluent,Std
